anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore
2023,46,01,quantile,0.01,1,0.9786677558027155
2023,46,01,quantile,0.99,1,0.986332243955226
2023,46,01,quantile,0.05,1,0.9729141146128889
2023,46,01,quantile,0.95,1,0.9920858851450526
2023,46,02,quantile,0.1,2,0.9632903499361065
2023,46,02,quantile,0.9,2,0.7865912532837774
2023,46,02,quantile,0.15,2,1.178408746474164
2023,46,02,quantile,0.85,2,0.7310538458167399
2023,46,03,quantile,0.2,3,1.2339461539412016
2023,46,03,quantile,0.8,3,0.9824999998789804
